timestamp,itemid,property,value
1437274800000,275568,6,1115994
1431226800000,184255,683,377380 958683 1226468 425949 1127543
1439694000000,271469,42,769062
1433041200000,98233,839,292468
1437274800000,157205,categoryid,496
1432436400000,265059,763,17920
1433041200000,133230,available,0
1436670000000,402543,89,769062
1432436400000,87702,available,1
1442113200000,279649,790,n412536.000
1438484400000,132165,790,n126480.000
1435460400000,62155,available,0
1441508400000,445651,888,320693 n10932.000 429816 266351 491782 424566 1297729 n36.000 350726 30603 832471
1433646000000,265429,888,300857 1081259 1299781
1433646000000,81451,categoryid,579
1433646000000,94363,764,1285872
1433646000000,294181,888,n1392.000
1433646000000,132071,764,1285872
1433041200000,2327,available,0
1439089200000,450555,159,519769
1433646000000,382710,364,54635
1435460400000,328892,480,206386
1431831600000,185912,140,n1200.000 1144008 1169762
1431226800000,57199,6,1152934 1238769
1433041200000,204724,6,1040170 1242195
1439694000000,23227,categoryid,421
1435460400000,226140,867,769062
1435460400000,297113,819,1200832
1441508400000,453861,751,769062
1435460400000,129121,159,519769
1431831600000,401707,888,n1008.000 424566 n4104.000 992688 90589
1439089200000,377210,888,n85500.000 750871
1435460400000,315539,101,1116693
1437274800000,208903,978,856768 521119 234274 344648
1442113200000,413903,888,n24.000 57916 373898 1297729 n36.000 350726 30603 832471
1431226800000,405059,227,21558
1437274800000,196517,888,560908
1436065200000,343880,888,1077550 546091 64262
1433041200000,168656,348,23569
1433041200000,297340,283,882006 768453 555097 625815 n55800.000
1440903600000,359679,1032,703585 499075 535924 98606
1433646000000,41470,364,709827
1433041200000,354406,698,84040
1431226800000,174645,678,181756 350852
1436670000000,18660,available,1
1441508400000,30813,available,0
1433041200000,131489,663,n187.200
1431226800000,160261,159,519769
1435460400000,24104,888,836086
1431831600000,131904,112,679677
1434250800000,314339,400,n552.000 639502 n720.000 424566
1439089200000,202631,790,n70560.000
1432436400000,136276,28,150169 274770 79212
1433041200000,463282,227,253511
1432436400000,570,888,553419 916731
1433041200000,212277,686,550805
1431226800000,221674,888,321995 436491 681952
1439694000000,79932,62,530843
1440298800000,19246,451,1141052 n36.000 140719 553394
1431226800000,276937,available,1
1433646000000,79571,764,1285872
1433041200000,376034,689,471783 827388
1432436400000,60219,663,n122.400
1432436400000,222627,696,453857 1240261
1438484400000,384064,6,1101397
1431831600000,178231,204,992862 951748 n24.000 1195349 907779
1433041200000,103877,720,841575 10317
1435460400000,377894,917,295976
1431226800000,137450,available,0
1433041200000,176233,888,736082
1433041200000,51317,588,1186729 681805 612841
1433646000000,137663,159,519769
1435460400000,307661,6,1322342 1174704
1431226800000,308911,6,971154 292676
1435460400000,139743,400,n1080.000 424566
1431831600000,406626,202,424230 n84.000 339669
1435460400000,185723,categoryid,928
1431226800000,405409,480,726612
1431226800000,244322,277,769062
1439694000000,224704,830,373898
1439694000000,412030,280,769062
1435460400000,248011,227,562911
1433646000000,9748,689,150169 683159
1433646000000,45908,434,769062
1433646000000,443865,available,0
1440298800000,248393,888,353019 107221 992862 951748 656251 n27.600 1135780 1284577 n187.200 1284577 n23040.000 628176 n12960.000 1284577 n96.000 1187104 1284577 n12.000 1175087 n12.000 1072114 1284577 227961 1186729 681805 612841 1284577 618514 980588 927741 932614 1284577 1141052 n48.000 288796 1284577 814297 670753 n84.000 685584 789585 n768.000 535229
1431831600000,153988,790,n9480.000
1431226800000,358243,917,498654 123248 530611
1437879600000,288933,888,732223 237874 1299106
1433646000000,374129,839,590597
1439694000000,253156,575,106652 478002 373266
1431226800000,250789,776,253811
1437274800000,126288,364,103833
1433041200000,257415,720,n3120.000 10317
1433041200000,378448,888,319144
1431226800000,448001,776,645545
1433041200000,212885,888,590055 205303 373953 n36.000
1437274800000,38333,764,1285872
1436670000000,171489,663,1297729 n156.000 606827
1439694000000,384003,243,515573
1439694000000,220596,202,1010796 678552
1435460400000,308147,19,n72.000 350726
1435460400000,172842,categoryid,366
1433646000000,119277,917,929993
1433646000000,365079,764,1285872
1432436400000,462480,686,610834
1431226800000,300397,283,598729 237874 550019 1320162 691679 486553 920476
1431226800000,226141,6,990525 188678
1431831600000,124821,364,1256640
1435460400000,387587,888,866645 1023101 74311
1431226800000,74995,776,205521
1433041200000,252097,422,769062
1431226800000,195929,available,1
1431226800000,171648,478,769062
1431226800000,34288,159,519769
1435460400000,209731,112,679677
1433041200000,443300,678,1266197
1435460400000,436093,678,1049296 934497
1435460400000,220518,888,1194687 550565 886539
1435460400000,316081,348,452320 853231
1439694000000,23751,888,232958 610800 971331
1440298800000,431254,888,591483
1433041200000,264433,38,769062
1442113200000,172611,188,1297729 n1200.000 10317
1439694000000,78138,591,1116693
1433646000000,458847,28,150169 1263524
1433646000000,283201,982,635891
1431226800000,272764,categoryid,1351
1433041200000,206911,797,1315096
1433041200000,271850,6,1115994
1433041200000,341992,619,n6000.000 1187104
1431831600000,466257,460,915957 347125
1439694000000,13796,974,127030
1433646000000,182172,227,402775 971086
1436670000000,463994,790,n140640.000
1436670000000,440826,490,162165
1433646000000,416964,614,1243516
1431226800000,456931,790,n13440.000
1431831600000,250662,available,1
1438484400000,460596,888,133293
1435460400000,112096,654,n193.200 525396
1441508400000,26835,790,n15360.000
1431226800000,95483,776,856381
1431831600000,197301,790,n0.000
1439694000000,39373,790,n125400.000
1435460400000,237639,364,861915
1431226800000,424179,227,977762
1431226800000,326988,6,162014 1157517
1433646000000,167969,888,n17772.000
1441508400000,222050,888,1024724 261525 1055803 221748 1031117 n16.800 1135780 1284577 n207.600 1284577 n19200.000 628176 n10800.000 134030 1284577 n48.000 1187104 1284577 n12.000 1175087 n6000.000 1187104 1284577 1186729 681805 612841 1284577 1055803 1164666 625815 n98880.000 1284577 1141052 n48.000 288796 1284577 814297 670753 n96.000 1154859
1431831600000,11506,763,150169 346980
1434250800000,194848,1032,1015535 405963
1433646000000,51522,978,769062
1433646000000,354769,976,n24.000 1135780
1439694000000,83724,490,243742 647527 162165
1435460400000,24745,173,769062
1434250800000,190293,790,n6960.000
1431831600000,286396,283,1285402 1042990 362953 481661 776198 n31368.000 11997
1431831600000,262147,698,505421 945042
1431831600000,324222,364,129363
1442113200000,74475,888,325378 1107526 726612
1442113200000,227002,888,1093941 616467 86628 1194815 1144008 784581 1297729 n12.000 908104
1437879600000,334209,available,1
1442113200000,178493,790,n95400.000
1437274800000,424211,888,38602
1431831600000,153496,809,769062
1431226800000,299997,917,301165 232411 n1081201429104.000
1431226800000,433593,893,n12.000
1432436400000,152072,227,1115994
1435460400000,274194,159,519769
1440298800000,1686,490,243742 647527 162165
1439694000000,31252,689,150169 683159
1433041200000,107643,839,750750
1433041200000,98300,917,692405
1433041200000,340435,764,1285872
1433041200000,83273,764,1285872
1431226800000,465531,265,769062
1431831600000,6195,325,133671 4499 1041326 300953
1433646000000,14579,678,886881
1433041200000,135063,398,308950
1432436400000,65569,881,n60.000
1433646000000,84401,451,1141052 n48.000
1440298800000,120159,790,n7200.000
1432436400000,453536,451,1141052 n36.000
1441508400000,381000,6,1284707
1431226800000,33738,602,663779
1439694000000,253991,698,782039
1432436400000,416719,888,128958
1431831600000,458612,159,519769
1433041200000,128126,74,769062
1433646000000,149206,888,1327885
1431831600000,196565,categoryid,1378
1435460400000,306487,451,1141052 n25.200
1433646000000,279857,6,419294
1441508400000,341534,102,593601 n360.000 396934
1432436400000,269682,839,663739
1439694000000,176466,202,6468 7015 1146605
1433646000000,186135,678,1283069
1439694000000,147126,888,806742 9210
1441508400000,296033,322,769062
1431226800000,23722,888,n7464540.000
1432436400000,441638,790,n0.000
1433041200000,157754,19,n216.000 309206
1437879600000,217942,776,1280776
1438484400000,16463,283,839336 1034258 n19752.000 919893 n612.000
1440298800000,405207,1036,927133
1434250800000,402590,347,769062
1436065200000,281045,962,664227
1432436400000,152445,102,769062
1442113200000,454848,790,n39960.000
1431226800000,456958,776,1070516
1432436400000,309111,888,774659
1431226800000,330032,283,1037891 286484 241603 1010685
1436670000000,297710,available,0
1438484400000,220998,61,310016 422480 650951
1438484400000,181881,888,468821 703408 1026244 914929
1433646000000,376910,202,872731
1431226800000,369181,364,1134110
1442113200000,246316,6,1031042 24927
1432436400000,319127,888,364243
1431226800000,18593,790,n16440.000
1433041200000,61402,441,388993
1435460400000,68250,6,274770 1091142
1439694000000,176314,713,784581
1440903600000,373970,available,1
1440298800000,301124,available,1
1433041200000,246061,202,321194 n94.200 1146011 363182
1435460400000,151163,790,n235560.000
1434250800000,114706,364,656446
1433041200000,14478,categoryid,410
1434250800000,466258,689,150169 108779
1441508400000,214441,1032,98606 1015535
1433041200000,1290,888,5135 732216
1431226800000,77661,790,n44640.000
1434250800000,359583,1066,n44.400 424566
1437879600000,452492,790,n43080.000
1440298800000,323878,283,1319279 920988 828472
1435460400000,8823,839,1186276
1431226800000,164012,364,779430
1439694000000,157996,830,373898
1432436400000,52421,790,n7080.000
1437274800000,390645,400,n552.000 639502 n720.000 424566
1436065200000,83995,790,n47520.000
1432436400000,48095,227,505421 945042
1439694000000,62402,227,1322342 150169 1139669
1442113200000,390513,852,1116693
1435460400000,440866,790,n87600.000
1439089200000,88395,790,n22224.000
1431226800000,389224,364,540620
1431226800000,123950,categoryid,834
1440298800000,439761,99,769062
1433041200000,47457,176,769062
1436670000000,47153,790,n24600.000
1436670000000,141112,888,694056 836839
1431226800000,432517,283,1100564 1101877 1244910 703408 564610 847399 1100564 1304998 475400 132466 898004 1020770 108347 653611 1086360 1262216 1291560 1299206 1206043 648536 402402 21488 1271914 717971 945360 30603 1238719 1128577 414442 780028 1192767 880446
1432436400000,89362,364,909554
1431226800000,257814,776,936037
1431831600000,396051,888,1083274
1431226800000,127781,776,47218
1441508400000,215918,790,n126600.000
1433041200000,172036,521,769062
1439089200000,427894,283,812080 362953 372771 n65281.320
1434250800000,19517,678,196609 1223352
1431831600000,39050,720,n21600.000 10317
1432436400000,331075,678,7249
1431226800000,348146,available,1
1433646000000,338194,1036,1154859 769062
1439694000000,350629,790,n240960.000
1431226800000,90175,283,1235560 1054124 153900 1235560 1054124 762295 153900 1271914 728656 703408 1103229 849506 30603 582690 280825 586142 707081 762368 1139918 30603 561683 1257447 780542 306222 740861 1160216 603512 942064 19090 51296 1079285
1431226800000,106980,364,1190899
1435460400000,41333,451,1141052 n48.000
1441508400000,160868,available,1
1434250800000,169697,810,769062
1433646000000,426662,839,641987 367680
1434250800000,51795,776,539605
1438484400000,375394,663,n159.600
1433041200000,105279,6,619728
1431226800000,122720,364,1209295
1431226800000,396814,790,n13560.000
1440298800000,452600,categoryid,176
1434250800000,369069,49,611145 1257525
1439694000000,63376,776,696869
1431226800000,87006,776,98086
1435460400000,333022,28,150169 610517
1434250800000,75620,586,n18000.000 10317
1434250800000,137075,888,400704
1431226800000,87971,112,679677
1442113200000,322691,790,n197808.000
1439694000000,162653,888,991257 1320974 n300.000 424566 320775 787285 1297729 n36.000 350726 30603 832471
1433041200000,251117,602,663779
1433041200000,78196,categoryid,844
1442113200000,15703,888,1024724 62839 992862 951748 13722 n19.200 1135780 1284577 n187.200 1284577 n16392.000 628176 n9216.000 134030 1284577 n72.000 1187104 1284577 n12.000 1175087 n6000.000 1187104 1284577 1186729 681805 612841 1284577 618514 980588 927741 376092 1284577 1141052 288796 1284577 814297 670753 n96.000 1318567 1154859
1433041200000,175177,881,n48.000
1433041200000,160036,available,1
1433646000000,60750,581,191208
1431226800000,95361,283,1037891 127431 1051803 405620 n711869184.000
1434250800000,181317,689,150169 108779
1439089200000,410535,663,1297729 n156.000 606827
1434250800000,308187,562,n204.000 639502 n384.000 1041241
1439694000000,431706,696,911286 1284577 1240261
1431226800000,283460,available,0
1433646000000,426827,888,9467 1110992 1021755
1432436400000,70502,888,1246058 n12000.000
1440903600000,150099,available,0
1434250800000,213990,698,934609 985304
1436065200000,268619,790,n17160.000
1432436400000,103707,6,150169 431733 1037547
1431226800000,253347,364,1140997
1433041200000,217257,available,0
1433041200000,230568,6,598588 150169 1177237
1431226800000,111334,888,1097106
1432436400000,449129,400,n366.000 424566
1441508400000,443521,888,n3874560.000 1154859
1439089200000,229476,475,194363 744288 1087535 n12.000
1435460400000,428518,278,769062
1431226800000,63877,764,1285872
1431226800000,7284,888,415742
1433646000000,151998,categoryid,1277
1437274800000,82239,364,456532
1435460400000,201076,available,1
1433646000000,58501,888,1264031 1277538 1297781
1433041200000,63316,1036,616467
1433041200000,77029,839,629402
1440903600000,61921,888,205303 n12.000
1433646000000,230557,888,692403 n5430000000.000
1431226800000,152791,283,1249027 92895 221891
1432436400000,263731,928,769062
1431226800000,393445,277,769062
1434250800000,412129,888,342856 1242195 743025 424566 1297729 n72.000 309206
1433041200000,54727,839,367680
1431226800000,148127,available,0
1433041200000,326793,888,351855 20476 n10764.000
1442113200000,180671,283,212240 782961 145609 249995
1432436400000,268972,227,640322
1439694000000,252043,62,530843
1433646000000,284762,0,754228
1431831600000,449022,888,592541 219932 237874 1217386
1439694000000,432355,346,769062
1431226800000,65588,38,769062
1440298800000,387221,932,980836
1431226800000,297840,763,880257
1432436400000,320481,1066,n42.840 424566
1432436400000,136491,939,769062
1434250800000,272921,698,1206195
1433041200000,183911,663,n187.200
1440903600000,393661,888,466933
1431831600000,370013,available,1
1431226800000,311397,283,645817 150169 98427 502745 37111 234027 887751 645817 224903 1246746 237874 505888 502745 887751 224903 1308676 430386 844811 94811 23485 1246746 30603 193874 26253 269926 348137 1200818 645817 703408 94811 866223 98427 237874 505888 502745 221948 603677 113294
1434250800000,379272,790,n3240.000
1432436400000,193686,839,1317837
1433646000000,315418,283,61706 920988 828472
1435460400000,366215,categoryid,1402
1433041200000,196980,550,769062
1432436400000,144886,159,519769
1431226800000,315593,888,867539 52076
1440298800000,18677,888,1024724 355033
1437879600000,432540,790,n7920.000
1434250800000,77462,28,150169 585636 30603 752414
1433041200000,419666,230,1298303
1433646000000,70028,categoryid,1228
1431226800000,405152,963,371817 n36.000
1433041200000,9809,888,129547
1438484400000,285193,888,980540 1287302
1438484400000,133375,790,n316200.000
1435460400000,89112,888,611660 124138
1431226800000,169041,764,1285872
1433041200000,309283,1066,n30.240 424566
1437274800000,165292,142,769062
1440298800000,295534,available,0
1432436400000,291038,283,367735 350760 242345 1307183 343675
1433041200000,166926,235,1262216
1439089200000,230123,790,n529692.000
1433041200000,155859,810,769062
1433041200000,92287,202,n9649560.000
1441508400000,275010,888,811157 550877 20252 454481 424566 1115 1297729 n36.000 350726 30603 832471
1431226800000,43848,776,907586
1434250800000,271623,658,769062
1432436400000,300075,888,1173567
1439694000000,269747,available,1
1433041200000,323,202,n144.000 1024950
1439089200000,395807,678,580078
1439089200000,166133,available,1
1433041200000,94931,available,0
1434250800000,17740,790,n22800.000
1432436400000,463329,790,n39240.000
1442113200000,344960,764,1285872
1432436400000,7324,776,1323375
1433041200000,219115,810,n78.000 424566
1433041200000,409388,47,910059
1436670000000,220705,available,0
1439694000000,244145,810,769062
1439694000000,80748,888,142391 n720.000 628176 98063
1433041200000,460863,917,752811
1433041200000,308048,300,879669
1436670000000,121701,104,n2400.000 10317
1433646000000,101970,28,266750
1436065200000,19287,888,531831
1437879600000,317785,888,686943 n60.000
1431226800000,287931,888,1196991 n13320.000
1433646000000,207501,189,134746 1108780
1433646000000,51687,available,1
1433041200000,441697,790,n50760.000
1436670000000,293492,663,n145.200
1434250800000,49019,686,769062
1435460400000,94457,258,769062
1431226800000,99467,790,n29880.000
1431831600000,267679,1066,n31.200 424566
1431831600000,103322,790,n225960.000
1432436400000,326928,761,n32.400 190776
1432436400000,278632,434,769062
1436670000000,435248,888,350936
1435460400000,331140,776,968755
1436065200000,31335,962,664227
1435460400000,433917,1036,726612
1435460400000,442371,71,811556
1432436400000,356485,888,1059247 618667 157996
1433646000000,259237,325,1264031 847901
1435460400000,441168,159,519769
1440298800000,190897,28,150169 435459 16718
1436670000000,327180,available,0
1441508400000,304556,available,0
1433646000000,218732,961,638191
1440298800000,281073,663,1297729 n132.000 1178208 n156.000 606827
1431831600000,124318,888,1207060 1182434
1433646000000,62878,931,842796
1433646000000,199024,6,150169 431733 1037547
1436065200000,356805,790,n91560.000
1438484400000,4879,981,1141052 664227 1305534 664227 288796 140719 553394 769062
1433041200000,424875,available,0
1431226800000,62383,available,0
1440903600000,421874,208,769062 414047 1078259
1439089200000,312235,697,769062
1433041200000,435762,928,769062
1432436400000,127705,578,724434
1442113200000,27918,888,1327215 739896 347979 801105 992862 647924 221748 189588 n15.600 1135780 1284577 n139.200 1284577 n16392.000 628176 n9216.000 134030 1284577 n48.000 1187104 1284577 n12.000 1175087 n3840.000 1187104 1284577 1186729 769062 1284577 618514 980588 927741 1049169 1284577 1141052 n25.200 288796 1284577 814297 670753 n84.000 685584 789585 1318567
1433646000000,198547,283,1103229 508476 1262700 n9060.000 347590
1433041200000,257902,888,365106
1431226800000,430896,888,544936
1433041200000,74363,790,n29904.000
1432436400000,122454,720,109425 10317
1434250800000,379352,398,410738
1433646000000,142969,888,1051803 1044460
1438484400000,14235,888,1281269 521441 86628
1433646000000,172805,790,n27840.000
1432436400000,285604,465,n72.000 964443
1433646000000,434592,available,1
1433646000000,405504,547,150169 435459 16718
1431226800000,208248,categoryid,686
1435460400000,381701,6,605947 1338588 1284004 598588 150169 410229
1440903600000,98485,888,1042011 n240.000 101848 573886 1154859
1440298800000,222842,888,555448 n7200.000
1431226800000,445716,283,619728 487234 291768 398108
1439694000000,137842,790,n3120.000
1431226800000,291442,6,452320 853231
1441508400000,199174,790,n56400.000
1439694000000,381985,61,704527 310016 422480 650951
1431226800000,389199,6,1047879 1065616
1431226800000,398219,888,425169 n7380.000
1433041200000,128503,46,769062
1439694000000,308186,584,769062
1432436400000,409275,790,n17400.000
1436065200000,239797,888,1072851
1433041200000,150665,917,207603
1433041200000,346085,1054,n180.000 639502 n192.000
1432436400000,46763,1092,291010
1437879600000,192391,790,n237828.000
1439694000000,154944,227,1263524
1437879600000,447364,962,664227 1305534 664227
1433041200000,179830,790,n50760.000
1431226800000,444841,available,1
1439089200000,112867,283,138228 486900 820456 820456 650743 1123756 969727 388150 n300.000
1440903600000,360741,888,150169 727528 1310452 n90000.000 375545
1441508400000,190601,790,n5880.000
1431226800000,303889,112,679677
1433041200000,114476,764,1285872
1439694000000,185218,823,892975
1436670000000,299985,888,1112384 648485
1439694000000,76761,335,1290354
1440903600000,435433,663,1297729 n156.000 606827
1431226800000,359447,159,519769
1433041200000,341210,803,269011 n14400.000 21263
1431226800000,343366,480,59972
1438484400000,139362,available,0
1435460400000,147657,736,769062
1436065200000,151841,888,440769 133629 291573 559882
1438484400000,334571,790,n40200.000
1431831600000,41932,790,n5400.000
1441508400000,273939,790,n11760.000
1431226800000,444251,283,452320 853231 1161192 1166611 n109248.000 1146229
1431226800000,285662,776,79749
1432436400000,339130,839,1256606 208092
1433041200000,402319,categoryid,330
1442113200000,440268,888,1084584
1432436400000,453039,235,193337
1439694000000,303111,available,1
1433041200000,316991,888,128748 590966 n687881472.000 992862 951748 103615 1284577 1096273 1284577 n40.800 1135780 1284577 n72.000 1187104 1319429 661116 1257525 1284577 n12000.000 1187104 1284577 618514 980588 927741 n7620.000 1284577 670753 n96.000 1284577 115587
1431831600000,213450,962,664227
1431831600000,179394,37,n-48.000
1433646000000,363830,776,22186
1432436400000,428652,434,769062
1431226800000,271948,696,453857 1240261
1431226800000,8153,790,n52284.000
1431226800000,321043,790,n11880.000
1432436400000,25751,698,1263557
1432436400000,325237,888,668431 910970
1438484400000,76821,790,n350040.000
1438484400000,348088,888,655209 655209
1440903600000,60820,202,675025 145012
1435460400000,247502,888,632230
1435460400000,290404,917,n149688.000 462822 318843
1431226800000,126563,888,1172210 n10668.000
1433041200000,227677,720,896573 10317
1440903600000,298161,810,n194.400 424566
1433041200000,321375,928,616467 86628
1435460400000,319771,663,n159.600
1432436400000,168609,434,769062
1435460400000,186531,283,861995 1049296 934497 1076687 150169 311349 n7464.000 1088309 1049296 1036095 879885 328684 3110 150169 21098 980118 311349 n7464.000 300703 1189968 1097148 60990 1200722 269926 1035303 30603 1266913 1026235 484436 1297729 571557
1439694000000,63939,202,463798
1431226800000,342419,790,n100440.000
1433041200000,12138,112,679677
1438484400000,251699,1080,215470 n9300.000
1431226800000,97201,917,1324984 971638 342672 322611
1433646000000,58861,675,769062
1432436400000,338372,640,769062
1437274800000,119425,283,1037891 286484 253573 15275 n7800.000 1037891 286484 241603 n7800.000 594471 312815 153715 1103756 484436 1244358 1075775 22060 150169 418473 827166 1298391 913084 1151941 1097148 762035 3608 1128577 1138498 973538 571299 1289687 1280644 300703 918417
1431831600000,262627,9,1075351
1433646000000,458684,434,769062
1439694000000,442096,591,1116693
1431831600000,24538,523,991263 1238769
1433646000000,277583,698,460346 630194
1433041200000,197551,928,1007882
1439694000000,266964,28,150169 505898 571489
1433041200000,305490,364,655417
1433041200000,231800,284,992329
1433646000000,361525,362,373266 424566
1433041200000,90087,364,375343
1431226800000,375761,6,1214748 593897
1433041200000,253469,369,1141651
1441508400000,377679,6,66094
1436065200000,387301,283,61706 920988 639039 1048920
1440298800000,77326,776,960036
1435460400000,367704,categoryid,1061
1432436400000,39453,566,n164.400 424566
1441508400000,420857,962,664227 1305534 664227
1435460400000,145493,764,1285872
1436670000000,9131,available,1
1435460400000,160662,112,679677
1439089200000,61366,654,n36.000 525396
1433646000000,356498,888,836011 1168102 635635 1133979 1154859
1436065200000,308518,620,664227
1431226800000,177904,112,679677
1433041200000,243091,348,23569 589771
1433646000000,381859,46,769062
1433041200000,183434,839,1036202
1435460400000,451066,283,915957 739594 286484 373276 253573 438985 1034695 656029
1431226800000,131969,112,679677
1437274800000,94304,888,1287573 656987 902549
1437274800000,77514,400,1297729 n720.000 1178208 n900.000 424566
1431226800000,368398,776,73033
1435460400000,282723,839,367680
1433041200000,186909,678,344571
1431226800000,213699,917,792148
1433646000000,103248,19,1297729 n24.000 350726 30603 832471
1431226800000,231441,888,133337
1435460400000,439548,122,769062
1435460400000,109924,720,n19.200 404373
1436670000000,327824,663,n187.200
1431226800000,458381,available,0
1433041200000,85824,888,n378360.000
1431226800000,341933,112,679677
1440298800000,356180,888,1240730 n5776.800
1439694000000,172456,30,769062
1431226800000,194710,275,769062
1433041200000,204838,720,896573 10317
1434250800000,368254,839,966692
1431226800000,33779,112,679677
1435460400000,420022,available,0
1433041200000,20598,839,1050009
1432436400000,157552,879,810323
1431226800000,252488,112,679677
1433041200000,53471,348,452320 853231
1442113200000,285944,928,1183720
1439694000000,222165,751,769062
1439694000000,269238,713,1203131
1433041200000,412549,202,n61776.000
1433041200000,90651,1074,1045165
1432436400000,418975,283,1249027 820477 101833
1433646000000,462177,227,1176791
1433041200000,83057,105,769062
1436670000000,436348,544,618514 980588
1433041200000,239792,698,717760 31884
1437274800000,334123,294,1222692 1222090
1442113200000,399764,888,186274 785576 41726 785576 41726 927133 768939 1183720 1287355
1436670000000,162371,888,43580 312818
1432436400000,429947,249,n12.000
1439089200000,190041,888,393644 n234.048 824508
1433041200000,422178,976,n31.200 1135780
1431226800000,306909,888,387880 n13107276.000
1435460400000,55966,713,557281 321707 156486 557081
1434250800000,362005,888,570993 724111 991206
1439089200000,427877,888,508476
1442113200000,288778,available,0
1431831600000,303129,283,138228 150169 1182824 550706 188324
1432436400000,163340,994,630769
1441508400000,2991,62,530843
1431831600000,254394,451,288796
1432436400000,74588,available,0
1435460400000,384198,839,1164740 986363
1431226800000,121146,888,n4435044.000
1435460400000,462812,888,262675
1431226800000,104108,888,703408 438659 n106908.000
1432436400000,33255,790,n3840.000
1431226800000,8163,776,983549
1433041200000,64387,928,1183720
1431831600000,58235,839,820477
1436670000000,153535,790,n12600.000
1435460400000,202907,231,769062
1440298800000,283651,458,769062
1432436400000,243724,202,1093095
1431226800000,267373,159,519769
1439694000000,269989,664,992329
1433041200000,427663,776,1095250
1431226800000,44968,764,1285872
1433041200000,85928,888,n50688.000 269942 n204.000
1433646000000,362888,202,1338854
1433646000000,215187,888,1229709 30603 316866
1440903600000,437995,888,675374 1014826
1439694000000,12985,960,769062
1441508400000,154588,451,1141052 n48.000 140719 553394
1436670000000,452575,790,n49560.000
1434250800000,346128,962,664227
1439694000000,142594,663,1297729 n156.000 606827
1433041200000,35122,776,74659
1436065200000,373317,888,n3000.000 146021
1435460400000,356643,917,379041
1435460400000,381378,790,n108480.000
1433646000000,141893,803,n12000.000 639502 n14400.000 21263
1433041200000,190600,888,203617 388150 1281310
1439089200000,15891,790,n92880.000
1433041200000,84182,227,307825
1433646000000,209318,283,1037891 286484 241603 1010685
1432436400000,198209,204,992862 677128 221748 1185589
1435460400000,259844,839,61149
1439694000000,253465,888,635008 888666
1433646000000,318212,35,539109 661116 1257525
1431226800000,252427,888,251432
1437879600000,211519,888,897718
1441508400000,34064,888,469894 784581 1297729 n216.000 309206
1431226800000,280493,159,519769
1433646000000,20334,689,150169 274770 79212
1436065200000,456602,888,1199521 309080 309080
1439694000000,462135,839,641757 293352
1433646000000,92617,categoryid,546
1433041200000,81781,790,n119280.000
1435460400000,42617,704,306978
1442113200000,233768,categoryid,176
1431226800000,144466,764,1285872
1432436400000,96687,19,1297729 n48.000 350726 30603 832471
1432436400000,170139,225,1066831 n10200.000
1431226800000,70157,917,n24011928784764.000
1433041200000,419536,518,711000
1431226800000,390580,159,519769
1433041200000,354815,764,1285872
1439089200000,264750,202,325083 40557 938762
1435460400000,53575,112,679677
1431831600000,43651,888,140639 305736
1440298800000,223453,790,n56520.000
1442113200000,127537,888,11333 1154859
1431831600000,224718,776,525762
1435460400000,319046,109,907802
1433041200000,65026,928,59972
1433041200000,272179,888,11997 108620
1431226800000,162051,270,322200
1438484400000,85542,1064,819637 1108780 1173270
1437879600000,373980,978,521119 1010684 234274
1433041200000,182455,581,181384
1431831600000,236912,364,278063
1441508400000,335534,categoryid,496
1438484400000,23657,available,0
1431226800000,102196,790,n24480.000
1431226800000,95894,categoryid,5
1433646000000,282402,839,1127960
1431226800000,349181,159,519769
1439694000000,219761,765,769062
1433646000000,109653,451,1141052 n25.200
1438484400000,451164,591,1116693
1433041200000,132166,112,679677
1431831600000,15707,6,452320 853231
1433646000000,254843,810,n120.000 424566
1433041200000,462242,101,769062
1436670000000,31747,790,n178800.000
1431226800000,343197,790,n32760.000
1441508400000,59164,888,581542 656987 1151809 n1200.000 1175087 n1620.000 1175087 n1200.000 424566 584147 1297729 n36.000 350726 30603 832471
1440298800000,214109,962,664227 1305534 664227 463202 664227
1440298800000,466524,915,325894 1325686 438670 1273841 604620 994670 938027 619858 954421 218476 502556 912794
1439089200000,247531,663,1297729 n156.000 606827
1435460400000,330583,available,0
1436670000000,151047,566,269011 n780.000 424566
1433646000000,371416,698,188678 685198 30603 341599
1434250800000,369422,available,1
1433041200000,204159,884,n9216.000 628176 n6912.000
1439089200000,396326,790,n33360.000
1432436400000,312269,790,n5400.000
1431831600000,456359,888,1333489
1435460400000,453775,486,1154859 86628
1431226800000,32689,159,519769
1435460400000,395212,764,1285872
1439694000000,198312,689,150169 727528 373276 713404
1441508400000,200369,6,1103229
1432436400000,264604,439,n12.000 628176 1302691
1434250800000,459492,888,603188 n492636.000
1433041200000,275879,698,102694
1437274800000,69619,available,1
1435460400000,30338,available,0
1436670000000,180186,888,367680
1441508400000,304261,888,579647 780711 n21.600 924073 1154859 86628
1433041200000,333598,663,n207.600
1435460400000,338194,283,250259 1176791 764057 559831
1433041200000,58507,839,60087
1433646000000,66206,793,801445
1432436400000,84205,available,0
1439694000000,389230,478,913102
1441508400000,384594,227,430845 98427
1433041200000,151188,227,1252290 1319279 920988
1439089200000,167655,790,n120720.000
1431831600000,134959,101,1116693
1437879600000,431940,available,1
1439694000000,244993,663,1297729 n156.000 606827
